Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475916,4475916,6019,30.1,53.3,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475917,4475917,6019,30.7,51.3,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475918,4475918,6019,32.1,56.2,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475919,4475919,6019,41.4,72.5,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475920,4475920,6019,32.6,55.4,0,0,12/2/2020
CT1243-TT3/0,D44759,CTIC - CREATIVE TICKING,004475921,4475921,6019,24.9,43.4,0,0,12/2/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483401,4483401,A51,32.3,58.8,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483402,4483402,A51,36.1,65.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,104483403,4483403,A51,24,42,0,0,12/21/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483404,4483404,A51,36.9,60.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483405,4483405,A51,35.4,64.3,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483406,4483406,A51,35.5,64.2,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483407,4483407,A51,37.1,58.7,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,104483408,4483408,A51,23,42.4,0,0,12/17/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483409,4483409,A51,38,65,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483410,4483410,A51,37,63.1,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483411,4483411,A51,39.4,65.6,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483412,4483412,A51,41.4,68.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483413,4483413,A51,36.7,61.5,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483414,4483414,A51,37.7,63.6,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483415,4483415,A51,32.2,54.3,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483416,4483416,A51,37.7,63.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483417,4483417,A51,38.6,63.4,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483418,4483418,A51,37.6,61.8,0,0,12/4/2020
CT1243-TT3/0,D44834,CTIC - CREATIVE TICKING,004483419,4483419,A51,12.9,23,0,0,12/4/2020
CT22156-1/0,D44893,CTIC - CREATIVE TICKING,004489311,4489311,6020,12.7,25,12,0,1/20/2023
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489411,4489411,3010B,25,52.7,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489412,4489412,3010B,32,30,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489413,4489413,3010B,25.6,47.5,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489414,4489414,3010B,30.3,57,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489415,4489415,3010B,29.9,57.7,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,104489416,4489416,3010B,20,43.1,0,0,12/11/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489417,4489417,3010B,30,56.8,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489418,4489418,3010B,25.6,47.9,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489419,4489419,3010B,30,55.7,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489420,4489420,3010B,23.1,45.7,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489421,4489421,3010B,31.4,58.1,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489422,4489422,3010B,30,57.5,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489423,4489423,3010B,30,57.4,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489424,4489424,3010B,30,57.4,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489425,4489425,3010B,30.9,57.7,0,0,12/10/2020
CT1591-TT1/0,D44894,CTIC - CREATIVE TICKING,004489426,4489426,3010B,13.9,28.2,0,0,12/10/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495701,4495701,A11,30.5,54.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495702,4495702,A11,31,53.5,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495703,4495703,A11,30.5,52.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495704,4495704,A11,30.3,52.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495705,4495705,A11,30.3,54.8,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495706,4495706,A11,30.9,57,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495707,4495707,A11,30.1,54,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495708,4495708,A11,30.5,53.7,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495709,4495709,A11,30.3,51.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495710,4495710,A11,30,54.2,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495711,4495711,A11,30.3,52.8,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495712,4495712,A11,30.4,55.4,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495713,4495713,A11,30.7,55.7,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495714,4495714,A11,30.4,56.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495715,4495715,A11,30.1,54.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495716,4495716,A11,30.2,53.5,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495717,4495717,A11,31,55.8,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495718,4495718,A11,30.2,53,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495719,4495719,A11,30.3,54.1,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495720,4495720,A11,30.1,52.6,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495721,4495721,A11,30.6,52.4,0,0,12/11/2020
CT1243-TT3/0,D44957,CTIC - CREATIVE TICKING,004495722,4495722,A11,13.8,24.4,0,0,12/11/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498802,4498802,Y34,30,51.4,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498803,4498803,Y34,30,50.6,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498804,4498804,Y34,30.1,51.9,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498805,4498805,Y34,30,52,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498806,4498806,Y34,30,52.4,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498807,4498807,Y34,30,53.1,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498808,4498808,Y34,30,54.6,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498809,4498809,Y34,30,54.3,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498810,4498810,Y34,30,54.4,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498811,4498811,Y34,30.2,54.7,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498812,4498812,Y34,30,54.4,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498813,4498813,Y34,30.2,54.2,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498814,4498814,Y34,30.2,54.6,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498815,4498815,Y34,30.8,55.9,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498816,4498816,Y34,30,54.6,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498817,4498817,Y34,30,54.9,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498818,4498818,Y34,30,54.2,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498819,4498819,Y34,30,54.3,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498820,4498820,Y34,30,54.1,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498821,4498821,Y34,30,54.1,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498822,4498822,Y34,31.6,57.3,0,0,12/16/2020
CT1591-TT1/0,D44988,CTIC - CREATIVE TICKING,004498823,4498823,Y34,11.8,21.5,0,0,12/16/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503101,4503101,GY411,33.3,56.8,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503103,4503103,GY411,32.4,54.8,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503105,4503105,GY411,33.6,57,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,104503106,4503106,GY411,25,40.5,0,0,1/4/2021
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503108,4503108,GY411,32.6,54,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503109,4503109,GY411,33,54.8,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503111,4503111,GY411,32.9,54.6,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503112,4503112,GY411,33.9,55.4,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503113,4503113,GY411,31.2,50.9,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,104503114,4503114,GY411,19,29,0,0,12/22/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503115,4503115,GY411,33.3,50.2,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503116,4503116,GY411,31.9,52.4,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503117,4503117,GY411,32,52.4,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503118,4503118,GY411,32.5,53,0,0,12/17/2020
CT1243-TT3/0,D45031,CTIC - CREATIVE TICKING,004503119,4503119,GY411,8.2,13.6,0,0,12/17/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511801,4511801,116B,25.4,47.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511802,4511802,116B,25.4,47.5,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511803,4511803,116B,25.2,46.6,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511804,4511804,116B,25,46.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511805,4511805,116B,25.3,45.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511806,4511806,116B,25,44.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511807,4511807,116B,50.1,44.2,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511808,4511808,116B,25.2,44.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511809,4511809,116B,25.1,43.1,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511810,4511810,116B,25,42.4,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511811,4511811,116B,25,42.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511812,4511812,116B,25.1,42.9,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511813,4511813,116B,25.6,43.1,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511814,4511814,116B,30,50.6,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511815,4511815,116B,30,50.5,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511816,4511816,116B,30,51.1,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511817,4511817,116B,30,51.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511818,4511818,116B,30,50.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511819,4511819,116B,30,50.7,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511820,4511820,116B,29,49.8,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511821,4511821,116B,30.2,51.3,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511822,4511822,116B,30,50.9,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511823,4511823,116B,30.6,51.4,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511824,4511824,116B,35,59.9,0,0,12/23/2020
CT1243-TT3/0,D45118,CTIC - CREATIVE TICKING,004511825,4511825,116B,12.8,22.6,0,0,12/23/2020
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516001,8001,Y18,34,9.3,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516002,8002,Y18,82,22.4,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516003,8003,Y18,68,18.4,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516004,8004,Y18,45,12.2,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516005,8005,Y18,62,16.8,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516006,8006,Y18,58,15.7,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516007,8007,Y18,64,17.4,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516008,8008,Y18,56,15.3,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516009,8009,Y18,62,16.8,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516010,8010,Y18,54,14.8,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516011,8011,Y18,64,17.3,0,0,2/1/2021
CF5006/0,D45160,"CFAB - CREATIVE FABRIC SERVICE, LLC",004516012,8012,Y18,60,16.3,0,0,2/1/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520301,4520301,6015,26.1,45.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520302,4520302,6015,26.5,46.3,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,104520303,4520303,6015,17,27,0,0,1/8/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520304,4520304,6015,29.1,50.6,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520305,4520305,6015,22.5,36.8,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520306,4520306,6015,27.5,45.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520307,4520307,6015,20,33.4,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520308,4520308,6015,37.4,61.1,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520309,4520309,6015,31.1,50.7,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520310,4520310,6015,31.2,51,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520311,4520311,6015,28.6,51.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520312,4520312,6015,32.4,49.9,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520313,4520313,6015,31.2,50.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520314,4520314,6015,31.8,50.8,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520315,4520315,6015,29.2,47.7,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520316,4520316,6015,32.1,52.3,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520317,4520317,6015,30.4,51,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520318,4520318,6015,31.6,50.5,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520319,4520319,6015,23.9,39,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520320,4520320,6015,31.3,50.2,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520321,4520321,6015,30.2,49.9,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520322,4520322,6015,32.9,52.6,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520323,4520323,6015,31.4,50.1,0,0,1/4/2021
CT1243-TT3/0,D45203,CTIC - CREATIVE TICKING,004520324,4520324,6015,14.7,23.1,0,0,1/4/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527301,4527301,158B,30.7,53,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527302,4527302,158B,29.8,51.4,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527303,4527303,158B,29.4,48.6,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527304,4527304,158B,30.6,53.1,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527305,4527305,158B,31.4,55.3,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527306,4527306,158B,30.2,52.6,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527307,4527307,158B,30.1,52.1,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527308,4527308,158B,29,51.4,0,0,1/8/2021
CT1243-TT3/0,D45273,CTIC - CREATIVE TICKING,004527309,4527309,158B,21,51.6,0,0,1/8/2021
CT2802-1/0,D45324,"CFAB - CREATIVE FABRIC SERVICE, LLC",804532401,4532401,715,19,19,0,0,1/14/2021
CT2802-1/0,D45324,"CFAB - CREATIVE FABRIC SERVICE, LLC",804532402,4532402,715,26,27.1,0,0,1/14/2021
CT2778-2/0,D45340,CTIC - CREATIVE TICKING,004534001,4534001,715,26,39.2,0,0,6/30/2022
CT22102-1/0,D45368,CTIC - CREATIVE TICKING,004536801,4536801,171B,24.5,50.9,8,2,6/30/2022
CT2805-1/0,D45375,CTIC - CREATIVE TICKING,204537501,4537501,715,30,30,0,0,1/14/2021
BK8169-C03/0,D45437,VOOR - VOORMI LLC,804543701,4543701,3042B,84,35.5,0,0,2/10/2021
BK8169-C03/0,D45437,VOOR - VOORMI LLC,804543703,4543703,3042B,92,40.8,0,0,2/10/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543803,4543803,6050,44,20.5,0,0,2/22/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,004543804,4543804,6050,98.7,43.5,0,0,2/3/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,804543806,4543806,6050,101,43.4,0,0,2/8/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543807,4543807,6050,36,16.4,0,0,2/23/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543808,4543808,6050,60,27.3,0,0,2/22/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543809,4543809,6050,47,22.9,0,0,2/22/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543810,4543810,6050,68,31.1,0,0,2/23/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543811,4543811,6050,58,27.2,0,0,2/23/2021
BK8169-B03/0,D45438,VOOR - VOORMI LLC,104543812,4543812,6050,10,4.7,0,0,2/22/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544801,4544801,3066A,63.2,63.4,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544802,4544802,3066A,64.6,63.6,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544803,4544803,3066A,63.9,63.6,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544804,4544804,3066A,65.3,64.5,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544805,4544805,3066A,64.6,63.8,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544806,4544806,3066A,65.1,63.9,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544807,4544807,3066A,39.4,38.1,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544808,4544808,3066A,65.6,63.9,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544809,4544809,3066A,63.7,61.4,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544810,4544810,3066A,40.2,39.8,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544811,4544811,3066A,66.5,63.8,0,0,1/26/2021
AMER220001-2/0,D45448,CTIC - CREATIVE TICKING,004544812,4544812,3066A,65.6,62.5,0,0,1/26/2021
CF5008-CAP/0,D45514,"CFAB - CREATIVE FABRIC SERVICE, LLC",204551401,4551401,A3,19,40.2,0,0,1/21/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553401,4553401,3066A,60,60.2,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553402,4553402,3066A,62.7,63.5,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553403,4553403,3066A,64.6,64,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553404,4553404,3066A,62.4,63.4,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553405,4553405,3066A,64.2,63.3,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553406,4553406,3066A,64.8,63.7,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553407,4553407,3066A,64.6,63.7,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553408,4553408,3066A,64.5,63.8,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553409,4553409,3066A,64.1,63.6,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553410,4553410,3066A,64.8,64.1,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553411,4553411,3066A,64.2,63.6,0,0,1/26/2021
AMER220001-2/0,D45534,CTIC - CREATIVE TICKING,004553412,4553412,3066A,64.4,63.4,0,0,1/26/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563301,4563301,805,70,66.6,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563302,4563302,805,70,65.9,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563303,4563303,805,70,64.3,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563304,4563304,805,71,64.4,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563305,4563305,805,73,64.2,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563306,4563306,805,72,64.4,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563307,4563307,805,73,64.4,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563308,4563308,805,71,63.6,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563309,4563309,805,72,64.4,0,0,2/4/2021
AMER220001-2/0,D45633,CTIC - CREATIVE TICKING,004563310,4563310,805,72,63.5,0,0,2/4/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571001,4571001,GY101,69,63.8,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571003,4571003,GY101,69,63.2,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571004,4571004,GY101,71,62.8,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571005,4571005,GY101,70,63.4,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571006,4571006,GY101,66,53.4,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571007,4571007,GY101,71,63.4,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571008,4571008,GY101,72,62.8,0,0,2/3/2021
AMER220001-2/0,D45710,CTIC - CREATIVE TICKING,004571009,4571009,GY101,72,63.8,0,0,2/3/2021
